order,Delay,Test.Time,Participant.Private.ID,lure_word,original_response,lure_recalled
7787,control,PM,7856823,sweet,NA,0
7788,control,PM,7856823,rough,NA,0
7789,control,PM,7856823,needle,NA,0
7790,control,PM,7856823,rubbish,NA,0
7791,control,PM,7856823,anger,NA,0
7792,control,PM,7856823,soft,NA,0
7793,control,PM,7856823,city,NA,0
7794,control,PM,7856823,cup,NA,0
7795,control,PM,7856823,cold,NA,0
7796,control,PM,7856823,mountain,NA,0
7797,control,PM,7856823,slow,NA,0
7798,control,PM,7856823,river,NA,0
7799,control,PM,7856823,spider,NA,0
7800,control,PM,7856823,foot,NA,0
7801,control,PM,7749422,window,NA,0
7802,control,PM,7749422,sleep,NA,0
7803,control,PM,7749422,doctor,doctor,1
7804,control,PM,7749422,smell,NA,0
7805,control,PM,7749422,chair,NA,0
7806,control,PM,7749422,smoke,NA,0
7807,control,PM,7749422,sweet,NA,0
7808,control,PM,7749422,rough,NA,0
7809,control,PM,7749422,needle,NA,0
7810,control,PM,7749422,rubbish,NA,0
7811,control,PM,7749422,anger,anger,1
7812,control,PM,7749422,soft,NA,0
7813,control,PM,7749422,city,NA,0
7814,control,PM,7749422,cup,NA,0
7815,control,PM,7749422,cold,NA,0
7816,control,PM,7749422,mountain,NA,0
7817,control,PM,7749422,slow,NA,0
7818,control,PM,7749422,river,river,1
7819,control,PM,7749422,spider,NA,0
7820,control,PM,7749422,foot,NA,0
7821,control,PM,7732868,window,NA,0
7822,control,PM,7732868,sleep,NA,0
7823,control,PM,7732868,doctor,NA,0
7824,control,PM,7732868,smell,NA,0
7825,control,PM,7732868,chair,NA,0
7826,control,PM,7732868,smoke,NA,0
7827,control,PM,7732868,sweet,NA,0
7828,control,PM,7732868,rough,NA,0
7829,control,PM,7732868,needle,NA,0
7830,control,PM,7732868,rubbish,NA,0
7831,control,PM,7732868,anger,NA,0
7832,control,PM,7732868,soft,NA,0
7833,control,PM,7732868,city,NA,0
7834,control,PM,7732868,cup,NA,0
7835,control,PM,7732868,cold,cold,1
7836,control,PM,7732868,mountain,NA,0
7837,control,PM,7732868,slow,NA,0
7838,control,PM,7732868,river,NA,0
7839,control,PM,7732868,spider,NA,0
7840,control,PM,7732868,foot,NA,0
7841,control,PM,7732726,window,NA,0
7842,control,PM,7732726,sleep,sleep,1
7843,control,PM,7732726,doctor,NA,0
7844,control,PM,7732726,smell,NA,0
7845,control,PM,7732726,chair,NA,0
7846,control,PM,7732726,smoke,smoke,1
7847,control,PM,7732726,sweet,NA,0
7848,control,PM,7732726,rough,NA,0
7849,control,PM,7732726,needle,NA,0
7850,control,PM,7732726,rubbish,NA,0
7851,control,PM,7732726,anger,NA,0
7852,control,PM,7732726,soft,soft,1
7853,control,PM,7732726,city,NA,0
7854,control,PM,7732726,cup,NA,0
7855,control,PM,7732726,cold,NA,0
7856,control,PM,7732726,mountain,NA,0
7857,control,PM,7732726,slow,NA,0
7858,control,PM,7732726,river,NA,0
7859,control,PM,7732726,spider,NA,0
7860,control,PM,7732726,foot,NA,0
7861,control,PM,7732593,window,NA,0
7862,control,PM,7732593,sleep,NA,0
7863,control,PM,7732593,doctor,NA,0
7864,control,PM,7732593,smell,NA,0
7865,control,PM,7732593,chair,NA,0
7866,control,PM,7732593,smoke,NA,0
7867,control,PM,7732593,sweet,NA,0
7868,control,PM,7732593,rough,NA,0
7869,control,PM,7732593,needle,needle,1
7870,control,PM,7732593,rubbish,NA,0
7871,control,PM,7732593,anger,NA,0
7872,control,PM,7732593,soft,NA,0
7873,control,PM,7732593,city,NA,0
7874,control,PM,7732593,cup,NA,0
7875,control,PM,7732593,cold,cold,1
7876,control,PM,7732593,mountain,NA,0
7877,control,PM,7732593,slow,NA,0
7878,control,PM,7732593,river,NA,0
7879,control,PM,7732593,spider,NA,0
7880,control,PM,7732593,foot,NA,0
7881,control,PM,7728418,window,NA,0
7882,control,PM,7728418,sleep,sleep,1
7883,control,PM,7728418,doctor,NA,0
7884,control,PM,7728418,smell,NA,0
7885,control,PM,7728418,chair,NA,0
7886,control,PM,7728418,smoke,smoke,1
7887,control,PM,7728418,sweet,sweet,1
7888,control,PM,7728418,rough,NA,0
7889,control,PM,7728418,needle,NA,0
7890,control,PM,7728418,rubbish,NA,0
7891,control,PM,7728418,anger,NA,0
7892,control,PM,7728418,soft,soft,1
7893,control,PM,7728418,city,NA,0
7894,control,PM,7728418,cup,NA,0
7895,control,PM,7728418,cold,cold,1
7896,control,PM,7728418,mountain,NA,0
7897,control,PM,7728418,slow,NA,0
7898,control,PM,7728418,river,NA,0
7899,control,PM,7728418,spider,spider,1
7900,control,PM,7728418,foot,NA,0
7901,control,PM,7728338,window,NA,0
7902,control,PM,7728338,sleep,sleep,1
7903,control,PM,7728338,doctor,NA,0
7904,control,PM,7728338,smell,NA,0
7905,control,PM,7728338,chair,NA,0
7906,control,PM,7728338,smoke,NA,0
7907,control,PM,7728338,sweet,NA,0
7908,control,PM,7728338,rough,NA,0
7909,control,PM,7728338,needle,NA,0
7910,control,PM,7728338,rubbish,NA,0
7911,control,PM,7728338,anger,NA,0
7912,control,PM,7728338,soft,NA,0
7913,control,PM,7728338,city,NA,0
7914,control,PM,7728338,cup,NA,0
7915,control,PM,7728338,cold,NA,0
7916,control,PM,7728338,mountain,NA,0
7917,control,PM,7728338,slow,NA,0
7918,control,PM,7728338,river,NA,0
7919,control,PM,7728338,spider,NA,0
7920,control,PM,7728338,foot,NA,0
7921,control,PM,7728287,window,NA,0
7922,control,PM,7728287,sleep,NA,0
7923,control,PM,7728287,doctor,NA,0
7924,control,PM,7728287,smell,NA,0
7925,control,PM,7728287,chair,chair,1
7926,control,PM,7728287,smoke,NA,0
7927,control,PM,7728287,sweet,NA,0
7928,control,PM,7728287,rough,NA,0
7929,control,PM,7728287,needle,NA,0
7930,control,PM,7728287,rubbish,NA,0
7931,control,PM,7728287,anger,anger,1
7932,control,PM,7728287,soft,NA,0
7933,control,PM,7728287,city,NA,0
7934,control,PM,7728287,cup,cup,1
7935,control,PM,7728287,cold,NA,0
7936,control,PM,7728287,mountain,NA,0
7937,control,PM,7728287,slow,NA,0
7938,control,PM,7728287,river,river,1
7939,control,PM,7728287,spider,NA,0
7940,control,PM,7728287,foot,NA,0
7941,control,PM,7728331,window,NA,0
7942,control,PM,7728331,sleep,sleep,1
7943,control,PM,7728331,doctor,NA,0
7944,control,PM,7728331,smell,NA,0
7945,control,PM,7728331,chair,NA,0
7946,control,PM,7728331,smoke,NA,0
7947,control,PM,7728331,sweet,sweet,1
7948,control,PM,7728331,rough,NA,0
7949,control,PM,7728331,needle,NA,0
7950,control,PM,7728331,rubbish,NA,0
7951,control,PM,7728331,anger,NA,0
7952,control,PM,7728331,soft,NA,0
7953,control,PM,7728331,city,NA,0
7954,control,PM,7728331,cup,NA,0
7955,control,PM,7728331,cold,cold,1
7956,control,PM,7728331,mountain,NA,0
7957,control,PM,7728331,slow,slow,1
7958,control,PM,7728331,river,NA,0
7959,control,PM,7728331,spider,NA,0
7960,control,PM,7728331,foot,NA,0
7961,control,PM,7728281,window,NA,0
7962,control,PM,7728281,sleep,NA,0
7963,control,PM,7728281,doctor,NA,0
7964,control,PM,7728281,smell,NA,0
7965,control,PM,7728281,chair,NA,0
7966,control,PM,7728281,smoke,NA,0
7967,control,PM,7728281,sweet,NA,0
7968,control,PM,7728281,rough,rough,1
7969,control,PM,7728281,needle,NA,0
7970,control,PM,7728281,rubbish,NA,0
7971,control,PM,7728281,anger,NA,0
7972,control,PM,7728281,soft,NA,0
7973,control,PM,7728281,city,NA,0
7974,control,PM,7728281,cup,NA,0
7975,control,PM,7728281,cold,NA,0
7976,control,PM,7728281,mountain,NA,0
7977,control,PM,7728281,slow,NA,0
7978,control,PM,7728281,river,NA,0
7979,control,PM,7728281,spider,NA,0
7980,control,PM,7728281,foot,NA,0
7981,control,PM,7648957,window,NA,0
7982,control,PM,7648957,sleep,sleep,1
7983,control,PM,7648957,doctor,NA,0
7984,control,PM,7648957,smell,smell,1
7985,control,PM,7648957,chair,chair,1
7986,control,PM,7648957,smoke,smoke,1
7987,control,PM,7648957,sweet,NA,0
7988,control,PM,7648957,rough,NA,0
7989,control,PM,7648957,needle,NA,0
7990,control,PM,7648957,rubbish,NA,0
7991,control,PM,7648957,anger,anger,1
7992,control,PM,7648957,soft,NA,0
7993,control,PM,7648957,city,NA,0
7994,control,PM,7648957,cup,NA,0
7995,control,PM,7648957,cold,NA,0
7996,control,PM,7648957,mountain,NA,0
7997,control,PM,7648957,slow,NA,0
7998,control,PM,7648957,river,river,1
7999,control,PM,7648957,spider,NA,0
8000,control,PM,7648957,foot,NA,0
8001,control,PM,7648821,window,window,1
8002,control,PM,7648821,sleep,sleep,1
8003,control,PM,7648821,doctor,NA,0
8004,control,PM,7648821,smell,NA,0
8005,control,PM,7648821,chair,NA,0
8006,control,PM,7648821,smoke,smoke,1
8007,control,PM,7648821,sweet,NA,0
8008,control,PM,7648821,rough,rough,1
8009,control,PM,7648821,needle,NA,0
8010,control,PM,7648821,rubbish,NA,0
8011,control,PM,7648821,anger,NA,0
8012,control,PM,7648821,soft,NA,0
8013,control,PM,7648821,city,NA,0
8014,control,PM,7648821,cup,NA,0
8015,control,PM,7648821,cold,NA,0
8016,control,PM,7648821,mountain,NA,0
8017,control,PM,7648821,slow,NA,0
8018,control,PM,7648821,river,NA,0
8019,control,PM,7648821,spider,spider,1
8020,control,PM,7648821,foot,NA,0
8021,control,PM,7627542,window,NA,0
8022,control,PM,7627542,sleep,NA,0
8023,control,PM,7627542,doctor,NA,0
8024,control,PM,7627542,smell,NA,0
8025,control,PM,7627542,chair,NA,0
8026,control,PM,7627542,smoke,NA,0
8027,control,PM,7627542,sweet,NA,0
8028,control,PM,7627542,rough,NA,0
8029,control,PM,7627542,needle,NA,0
8030,control,PM,7627542,rubbish,NA,0
8031,control,PM,7627542,anger,NA,0
8032,control,PM,7627542,soft,NA,0
8033,control,PM,7627542,city,NA,0
8034,control,PM,7627542,cup,NA,0
8035,control,PM,7627542,cold,cold,1
8036,control,PM,7627542,mountain,NA,0
8037,control,PM,7627542,slow,NA,0
8038,control,PM,7627542,river,NA,0
8039,control,PM,7627542,spider,NA,0
8040,control,PM,7627542,foot,NA,0
8041,control,PM,7627419,window,window,1
8042,control,PM,7627419,sleep,NA,0
8043,control,PM,7627419,doctor,NA,0
8044,control,PM,7627419,smell,NA,0
8045,control,PM,7627419,chair,NA,0
8046,control,PM,7627419,smoke,NA,0
8047,control,PM,7627419,sweet,NA,0
8048,control,PM,7627419,rough,NA,0
8049,control,PM,7627419,needle,NA,0
8050,control,PM,7627419,rubbish,NA,0
8051,control,PM,7627419,anger,NA,0
8052,control,PM,7627419,soft,NA,0
8053,control,PM,7627419,city,NA,0
8054,control,PM,7627419,cup,NA,0
8055,control,PM,7627419,cold,NA,0
8056,control,PM,7627419,mountain,NA,0
8057,control,PM,7627419,slow,NA,0
8058,control,PM,7627419,river,NA,0
8059,control,PM,7627419,spider,NA,0
8060,control,PM,7627419,foot,NA,0
8061,control,PM,7618741,window,window,1
8062,control,PM,7618741,sleep,NA,0
8063,control,PM,7618741,doctor,NA,0
8064,control,PM,7618741,smell,smell,1
8065,control,PM,7618741,chair,NA,0
8066,control,PM,7618741,smoke,NA,0
8067,control,PM,7618741,sweet,NA,0
8068,control,PM,7618741,rough,NA,0
8069,control,PM,7618741,needle,NA,0
8070,control,PM,7618741,rubbish,NA,0
8071,control,PM,7618741,anger,NA,0
8072,control,PM,7618741,soft,NA,0
8073,control,PM,7618741,city,NA,0
8074,control,PM,7618741,cup,NA,0
8075,control,PM,7618741,cold,NA,0
8076,control,PM,7618741,mountain,NA,0
8077,control,PM,7618741,slow,NA,0
8078,control,PM,7618741,river,NA,0
8079,control,PM,7618741,spider,NA,0
8080,control,PM,7618741,foot,NA,0
8081,control,PM,7618657,window,window,1
8082,control,PM,7618657,sleep,sleep,1
8083,control,PM,7618657,doctor,NA,0
8084,control,PM,7618657,smell,NA,0
8085,control,PM,7618657,chair,NA,0
8086,control,PM,7618657,smoke,NA,0
8087,control,PM,7618657,sweet,NA,0
8088,control,PM,7618657,rough,rough,1
8089,control,PM,7618657,needle,needle,1
8090,control,PM,7618657,rubbish,NA,0
8091,control,PM,7618657,anger,NA,0
8092,control,PM,7618657,soft,soft,1
8093,control,PM,7618657,city,NA,0
8094,control,PM,7618657,cup,cup,1
8095,control,PM,7618657,cold,NA,0
8096,control,PM,7618657,mountain,NA,0
8097,control,PM,7618657,slow,NA,0
8098,control,PM,7618657,river,NA,0
8099,control,PM,7618657,spider,NA,0
8100,control,PM,7618657,foot,NA,0
8101,control,PM,7618559,window,NA,0
8102,control,PM,7618559,sleep,NA,0
8103,control,PM,7618559,doctor,NA,0
8104,control,PM,7618559,smell,NA,0
8105,control,PM,7618559,chair,NA,0
8106,control,PM,7618559,smoke,smoke,1
8107,control,PM,7618559,sweet,sweets,1
8108,control,PM,7618559,rough,NA,0
8109,control,PM,7618559,needle,NA,0
8110,control,PM,7618559,rubbish,NA,0
8111,control,PM,7618559,anger,NA,0
8112,control,PM,7618559,soft,NA,0
8113,control,PM,7618559,city,city,1
8114,control,PM,7618559,cup,cup,1
8115,control,PM,7618559,cold,NA,0
8116,control,PM,7618559,mountain,NA,0
8117,control,PM,7618559,slow,NA,0
8118,control,PM,7618559,river,NA,0
8119,control,PM,7618559,spider,NA,0
8120,control,PM,7618559,foot,NA,0
8121,control,PM,7618552,window,NA,0
8122,control,PM,7618552,sleep,NA,0
8123,control,PM,7618552,doctor,doctor,1
8124,control,PM,7618552,smell,NA,0
8125,control,PM,7618552,chair,NA,0
8126,control,PM,7618552,smoke,NA,0
8127,control,PM,7618552,sweet,NA,0
8128,control,PM,7618552,rough,NA,0
8129,control,PM,7618552,needle,needle,1
8130,control,PM,7618552,rubbish,NA,0
8131,control,PM,7618552,anger,NA,0
8132,control,PM,7618552,soft,NA,0
8133,control,PM,7618552,city,NA,0
8134,control,PM,7618552,cup,NA,0
8135,control,PM,7618552,cold,NA,0
8136,control,PM,7618552,mountain,NA,0
8137,control,PM,7618552,slow,NA,0
8138,control,PM,7618552,river,NA,0
8139,control,PM,7618552,spider,NA,0
8140,control,PM,7618552,foot,NA,0
8141,control,PM,7611574,window,window,1
8142,control,PM,7611574,sleep,NA,0
8143,control,PM,7611574,doctor,doctor,1
8144,control,PM,7611574,smell,NA,0
8145,control,PM,7611574,chair,NA,0
8146,control,PM,7611574,smoke,NA,0
8147,control,PM,7611574,sweet,NA,0
8148,control,PM,7611574,rough,NA,0
8149,control,PM,7611574,needle,NA,0
8150,control,PM,7611574,rubbish,NA,0
8151,control,PM,7611574,anger,anger,1
8152,control,PM,7611574,soft,NA,0
8153,control,PM,7611574,city,NA,0
8154,control,PM,7611574,cup,cup,1
8155,control,PM,7611574,cold,NA,0
8156,control,PM,7611574,mountain,NA,0
8157,control,PM,7611574,slow,NA,0
8158,control,PM,7611574,river,NA,0
8159,control,PM,7611574,spider,NA,0
8160,control,PM,7611574,foot,foot,1
8161,control,PM,7611506,window,NA,0
8162,control,PM,7611506,sleep,NA,0
8163,control,PM,7611506,doctor,NA,0
8164,control,PM,7611506,smell,NA,0
8165,control,PM,7611506,chair,NA,0
8166,control,PM,7611506,smoke,NA,0
8167,control,PM,7611506,sweet,NA,0
8168,control,PM,7611506,rough,NA,0
8169,control,PM,7611506,needle,needle,1
8170,control,PM,7611506,rubbish,NA,0
8171,control,PM,7611506,anger,NA,0
8172,control,PM,7611506,soft,NA,0
8173,control,PM,7611506,city,NA,0
8174,control,PM,7611506,cup,NA,0
8175,control,PM,7611506,cold,cold,1
8176,control,PM,7611506,mountain,mountain,1
8177,control,PM,7611506,slow,NA,0
8178,control,PM,7611506,river,NA,0
8179,control,PM,7611506,spider,NA,0
8180,control,PM,7611506,foot,NA,0
8181,control,PM,7611399,window,NA,0
8182,control,PM,7611399,sleep,NA,0
8183,control,PM,7611399,doctor,NA,0
8184,control,PM,7611399,smell,NA,0
8185,control,PM,7611399,chair,NA,0
8186,control,PM,7611399,smoke,smoke,1
8187,control,PM,7611399,sweet,NA,0
8188,control,PM,7611399,rough,rough,1
8189,control,PM,7611399,needle,NA,0
8190,control,PM,7611399,rubbish,NA,0
8191,control,PM,7611399,anger,NA,0
8192,control,PM,7611399,soft,NA,0
8193,control,PM,7611399,city,NA,0
8194,control,PM,7611399,cup,NA,0
8195,control,PM,7611399,cold,cold,1
8196,control,PM,7611399,mountain,NA,0
8197,control,PM,7611399,slow,NA,0
8198,control,PM,7611399,river,NA,0
8199,control,PM,7611399,spider,NA,0
8200,control,PM,7611399,foot,NA,0
8201,control,PM,7611260,window,NA,0
8202,control,PM,7611260,sleep,NA,0
8203,control,PM,7611260,doctor,NA,0
8204,control,PM,7611260,smell,NA,0
8205,control,PM,7611260,chair,NA,0
8206,control,PM,7611260,smoke,NA,0
8207,control,PM,7611260,sweet,sweet,1
8208,control,PM,7611260,rough,NA,0
8209,control,PM,7611260,needle,NA,0
8210,control,PM,7611260,rubbish,rubbish,1
8211,control,PM,7611260,anger,NA,0
8212,control,PM,7611260,soft,NA,0
8213,control,PM,7611260,city,NA,0
8214,control,PM,7611260,cup,NA,0
8215,control,PM,7611260,cold,NA,0
8216,control,PM,7611260,mountain,NA,0
8217,control,PM,7611260,slow,NA,0
8218,control,PM,7611260,river,NA,0
8219,control,PM,7611260,spider,NA,0
8220,control,PM,7611260,foot,NA,0
8221,control,PM,7611235,window,NA,0
8222,control,PM,7611235,sleep,NA,0
8223,control,PM,7611235,doctor,NA,0
8224,control,PM,7611235,smell,NA,0
8225,control,PM,7611235,chair,chair,1
8226,control,PM,7611235,smoke,NA,0
8227,control,PM,7611235,sweet,NA,0
8228,control,PM,7611235,rough,NA,0
8229,control,PM,7611235,needle,NA,0
8230,control,PM,7611235,rubbish,NA,0
8231,control,PM,7611235,anger,NA,0
8232,control,PM,7611235,soft,NA,0
8233,control,PM,7611235,city,NA,0
8234,control,PM,7611235,cup,NA,0
8235,control,PM,7611235,cold,NA,0
8236,control,PM,7611235,mountain,NA,0
8237,control,PM,7611235,slow,NA,0
8238,control,PM,7611235,river,NA,0
8239,control,PM,7611235,spider,NA,0
8240,control,PM,7611235,foot,NA,0
8241,control,PM,7611227,window,window,1
8242,control,PM,7611227,sleep,NA,0
8243,control,PM,7611227,doctor,NA,0
8244,control,PM,7611227,smell,NA,0
8245,control,PM,7611227,chair,NA,0
8246,control,PM,7611227,smoke,smoke,1
8247,control,PM,7611227,sweet,NA,0
8248,control,PM,7611227,rough,rough,1
8249,control,PM,7611227,needle,NA,0
8250,control,PM,7611227,rubbish,NA,0
8251,control,PM,7611227,anger,NA,0
8252,control,PM,7611227,soft,NA,0
8253,control,PM,7611227,city,NA,0
8254,control,PM,7611227,cup,NA,0
8255,control,PM,7611227,cold,NA,0
8256,control,PM,7611227,mountain,NA,0
8257,control,PM,7611227,slow,slow,1
8258,control,PM,7611227,river,NA,0
8259,control,PM,7611227,spider,NA,0
8260,control,PM,7611227,foot,NA,0
8261,control,PM,7611225,window,NA,0
8262,control,PM,7611225,sleep,NA,0
8263,control,PM,7611225,doctor,doctor,1
8264,control,PM,7611225,smell,NA,0
8265,control,PM,7611225,chair,NA,0
8266,control,PM,7611225,smoke,NA,0
8267,control,PM,7611225,sweet,sweet,1
8268,control,PM,7611225,rough,NA,0
8269,control,PM,7611225,needle,NA,0
8270,control,PM,7611225,rubbish,NA,0
8271,control,PM,7611225,anger,NA,0
8272,control,PM,7611225,soft,NA,0
8273,control,PM,7611225,city,NA,0
8274,control,PM,7611225,cup,NA,0
8275,control,PM,7611225,cold,NA,0
8276,control,PM,7611225,mountain,NA,0
8277,control,PM,7611225,slow,NA,0
8278,control,PM,7611225,river,NA,0
8279,control,PM,7611225,spider,spider,1
8280,control,PM,7611225,foot,NA,0
8281,control,PM,7611190,window,window,1
8282,control,PM,7611190,sleep,NA,0
8283,control,PM,7611190,doctor,NA,0
8284,control,PM,7611190,smell,smell,1
8285,control,PM,7611190,chair,chair,1
8286,control,PM,7611190,smoke,NA,0
8287,control,PM,7611190,sweet,NA,0
8288,control,PM,7611190,rough,NA,0
8289,control,PM,7611190,needle,NA,0
8290,control,PM,7611190,rubbish,NA,0
8291,control,PM,7611190,anger,NA,0
8292,control,PM,7611190,soft,NA,0
8293,control,PM,7611190,city,NA,0
8294,control,PM,7611190,cup,NA,0
8295,control,PM,7611190,cold,NA,0
8296,control,PM,7611190,mountain,NA,0
8297,control,PM,7611190,slow,NA,0
8298,control,PM,7611190,river,NA,0
8299,control,PM,7611190,spider,NA,0
8300,control,PM,7611190,foot,NA,0
8301,control,PM,8354659,window,NA,0
8302,control,PM,8354659,sleep,NA,0
8303,control,PM,8354659,doctor,doctor,1
8304,control,PM,8354659,smell,NA,0
8305,control,PM,8354659,chair,NA,0
8306,control,PM,8354659,smoke,NA,0
8307,control,PM,8354659,sweet,NA,0
8308,control,PM,8354659,rough,NA,0
8309,control,PM,8354659,needle,NA,0
8310,control,PM,8354659,rubbish,NA,0
8311,control,PM,8354659,anger,NA,0
8312,control,PM,8354659,soft,NA,0
8313,control,PM,8354659,city,city,1
8314,control,PM,8354659,cup,NA,0
8315,control,PM,8354659,cold,NA,0
8316,control,PM,8354659,mountain,NA,0
8317,control,PM,8354659,slow,NA,0
8318,control,PM,8354659,river,river,1
8319,control,PM,8354659,spider,NA,0
8320,control,PM,8354659,foot,NA,0
8321,control,PM,8354654,window,NA,0
8322,control,PM,8354654,sleep,sleep,1
8323,control,PM,8354654,doctor,doctor,1
8324,control,PM,8354654,smell,NA,0
8325,control,PM,8354654,chair,chair,1
8326,control,PM,8354654,smoke,NA,0
8327,control,PM,8354654,sweet,NA,0
8328,control,PM,8354654,rough,NA,0
